dataset,model,metric,value
electricity,lstm,FSS_baseline_cmp,-0.9790897998482556
electricity,lstm,PDS_baseline_cmp,-0.0361480624638519
electricity,lstm,LTC_step_baseline_cmp,0.112896904349327
electricity,lstm,LTC_dir_baseline_cmp,-0.6347911953926086
electricity,lstm,FSS_baseline_cmp_pvalue,0.0
electricity,lstm,PDS_baseline_cmp_pvalue,0.7549555757971795
electricity,tcn,FSS_baseline_cmp,-0.9744354921626422
electricity,tcn,PDS_baseline_cmp,-0.1272937588727062
electricity,tcn,LTC_step_baseline_cmp,0.9200599193572998
electricity,tcn,LTC_dir_baseline_cmp,-0.6665306687355042
electricity,tcn,FSS_baseline_cmp_pvalue,0.0
electricity,tcn,PDS_baseline_cmp_pvalue,0.269930222059216
electricity,transformer,FSS_baseline_cmp,-0.9640980653377036
electricity,transformer,PDS_baseline_cmp,-0.3371628371628371
electricity,transformer,LTC_step_baseline_cmp,11.519160270690918
electricity,transformer,LTC_dir_baseline_cmp,-0.6802806854248047
electricity,transformer,FSS_baseline_cmp_pvalue,0.0
electricity,transformer,PDS_baseline_cmp_pvalue,0.0027128884393919
weather,tsfm_pretrained,MCS_in,0.987012987012987
weather,tsfm_pretrained,MCS_ood,0.987012987012987
weather,tsfm_pretrained,PDS_in_spearman,0.0893317209106682
weather,tsfm_pretrained,PDS_ood_spearman,0.0755560229244439
weather,tsfm_pretrained,PDS_in_pvalue,0.4397545894072158
weather,tsfm_pretrained,PDS_ood_pvalue,0.5136972192710558
weather,tsfm_pretrained,CSS_layer0_seasonality_bal_acc,0.4652496626180837
weather,tsfm_pretrained,CSS_layer0_seasonality_margin,0.5113276218626522
weather,tsfm_pretrained,CSS_layer0_seasonality_pvalue,0.7540983606557377
weather,tsfm_pretrained,CSS_layer0_trend_bal_acc,0.6211201079622132
weather,tsfm_pretrained,CSS_layer0_trend_margin,0.5277795706657425
weather,tsfm_pretrained,CSS_layer0_trend_pvalue,0.0327868852459016
weather,tsfm_pretrained,CSS_layer0_volatility_bal_acc,0.4635627530364372
weather,tsfm_pretrained,CSS_layer0_volatility_margin,0.5223748053721395
weather,tsfm_pretrained,CSS_layer0_volatility_pvalue,0.7540983606557377
weather,tsfm_pretrained,CSS_layer12_seasonality_bal_acc,0.7800269905533064
weather,tsfm_pretrained,CSS_layer12_seasonality_margin,0.60957439139389
weather,tsfm_pretrained,CSS_layer12_seasonality_pvalue,0.0163934426229508
weather,tsfm_pretrained,CSS_layer12_trend_bal_acc,0.7010796221322537
weather,tsfm_pretrained,CSS_layer12_trend_margin,0.6257718441627215
weather,tsfm_pretrained,CSS_layer12_trend_pvalue,0.0163934426229508
weather,tsfm_pretrained,CSS_layer12_volatility_bal_acc,0.6747638326585694
weather,tsfm_pretrained,CSS_layer12_volatility_margin,0.6215653968877473
weather,tsfm_pretrained,CSS_layer12_volatility_pvalue,0.0163934426229508
weather,tsfm_pretrained,CSS_layer25_seasonality_bal_acc,0.6751012145748988
weather,tsfm_pretrained,CSS_layer25_seasonality_margin,0.6431131318673978
weather,tsfm_pretrained,CSS_layer25_seasonality_pvalue,0.0163934426229508
weather,tsfm_pretrained,CSS_layer25_trend_bal_acc,0.7935222672064777
weather,tsfm_pretrained,CSS_layer25_trend_margin,0.6462720039196648
weather,tsfm_pretrained,CSS_layer25_trend_pvalue,0.0163934426229508
weather,tsfm_pretrained,CSS_layer25_volatility_bal_acc,0.7398785425101215
weather,tsfm_pretrained,CSS_layer25_volatility_margin,0.6353609085261025
weather,tsfm_pretrained,CSS_layer25_volatility_pvalue,0.0163934426229508
weather,tsfm_pretrained,CSS_layer50_seasonality_bal_acc,0.6744264507422402
weather,tsfm_pretrained,CSS_layer50_seasonality_margin,0.6948889041999724
weather,tsfm_pretrained,CSS_layer50_seasonality_pvalue,0.0163934426229508
weather,tsfm_pretrained,CSS_layer50_trend_bal_acc,0.8178137651821862
weather,tsfm_pretrained,CSS_layer50_trend_margin,0.7377207231396837
weather,tsfm_pretrained,CSS_layer50_trend_pvalue,0.0163934426229508
weather,tsfm_pretrained,CSS_layer50_volatility_bal_acc,0.6754385964912281
weather,tsfm_pretrained,CSS_layer50_volatility_margin,0.6875058790031612
weather,tsfm_pretrained,CSS_layer50_volatility_pvalue,0.0163934426229508
weather,tsfm_pretrained,FSS_baseline_cmp,-0.0756898065102981
weather,tsfm_pretrained,PDS_baseline_cmp,0.0893317209106682
weather,tsfm_pretrained,LTC_step_baseline_cmp,5.615440845489502
weather,tsfm_pretrained,LTC_dir_baseline_cmp,-0.4251487255096435
weather,tsfm_pretrained,FSS_baseline_cmp_pvalue,4.1604770337558855e-05
weather,tsfm_pretrained,PDS_baseline_cmp_pvalue,0.4397545894072158
weather,lstm,FSS_baseline_cmp,-0.99567662505449
weather,lstm,PDS_baseline_cmp,-0.0134076449865923
weather,lstm,LTC_step_baseline_cmp,0.1207090318202972
weather,lstm,LTC_dir_baseline_cmp,-0.2408183217048645
weather,lstm,FSS_baseline_cmp_pvalue,0.0
weather,lstm,PDS_baseline_cmp_pvalue,0.9078646040746154
weather,tcn,FSS_baseline_cmp,-0.9565777864808668
weather,tcn,PDS_baseline_cmp,0.0318891634681108
weather,tcn,LTC_step_baseline_cmp,0.7190718054771423
weather,tcn,LTC_dir_baseline_cmp,-0.251540869474411
weather,tcn,FSS_baseline_cmp_pvalue,0.0
weather,tcn,PDS_baseline_cmp_pvalue,0.7830709003232545
weather,transformer,FSS_baseline_cmp,-0.7531539700252775
weather,transformer,PDS_baseline_cmp,-0.1351806088648193
weather,transformer,LTC_step_baseline_cmp,8.856709480285645
weather,transformer,LTC_dir_baseline_cmp,-0.2993019223213196
weather,transformer,FSS_baseline_cmp_pvalue,0.0
weather,transformer,PDS_baseline_cmp_pvalue,0.2411197219323017
ett,tsfm_pretrained,MCS_in,1.0
ett,tsfm_pretrained,MCS_ood,1.0
ett,tsfm_pretrained,PDS_in_spearman,0.0703507019296492
ett,tsfm_pretrained,PDS_ood_spearman,-0.196776907303223
ett,tsfm_pretrained,PDS_in_pvalue,0.5431995901061227
ett,tsfm_pretrained,PDS_ood_pvalue,0.0862935621895611
ett,tsfm_pretrained,CSS_layer0_seasonality_bal_acc,0.5728744939271255
ett,tsfm_pretrained,CSS_layer0_seasonality_margin,0.5181021731563907
ett,tsfm_pretrained,CSS_layer0_seasonality_pvalue,0.1475409836065573
ett,tsfm_pretrained,CSS_layer0_trend_bal_acc,0.5340755735492577
ett,tsfm_pretrained,CSS_layer0_trend_margin,0.5074831985721179
ett,tsfm_pretrained,CSS_layer0_trend_pvalue,0.2295081967213114
ett,tsfm_pretrained,CSS_layer0_volatility_bal_acc,0.5573549257759784
ett,tsfm_pretrained,CSS_layer0_volatility_margin,0.5172505300213528
ett,tsfm_pretrained,CSS_layer0_volatility_pvalue,0.1639344262295081
ett,tsfm_pretrained,CSS_layer12_seasonality_bal_acc,0.7530364372469636
ett,tsfm_pretrained,CSS_layer12_seasonality_margin,0.6290410466037256
ett,tsfm_pretrained,CSS_layer12_seasonality_pvalue,0.0163934426229508
ett,tsfm_pretrained,CSS_layer12_trend_bal_acc,0.5576923076923077
ett,tsfm_pretrained,CSS_layer12_trend_margin,0.5826616467447714
ett,tsfm_pretrained,CSS_layer12_trend_pvalue,0.180327868852459
ett,tsfm_pretrained,CSS_layer12_volatility_bal_acc,0.7672064777327935
ett,tsfm_pretrained,CSS_layer12_volatility_margin,0.6281312586645912
ett,tsfm_pretrained,CSS_layer12_volatility_pvalue,0.0163934426229508
ett,tsfm_pretrained,CSS_layer25_seasonality_bal_acc,0.7935222672064777
ett,tsfm_pretrained,CSS_layer25_seasonality_margin,0.6824453397699015
ett,tsfm_pretrained,CSS_layer25_seasonality_pvalue,0.0163934426229508
ett,tsfm_pretrained,CSS_layer25_trend_bal_acc,0.6761133603238867
ett,tsfm_pretrained,CSS_layer25_trend_margin,0.6023633399989787
ett,tsfm_pretrained,CSS_layer25_trend_pvalue,0.0163934426229508
ett,tsfm_pretrained,CSS_layer25_volatility_bal_acc,0.8306342780026991
ett,tsfm_pretrained,CSS_layer25_volatility_margin,0.680980583722798
ett,tsfm_pretrained,CSS_layer25_volatility_pvalue,0.0163934426229508
ett,tsfm_pretrained,CSS_layer50_seasonality_bal_acc,0.7786774628879891
ett,tsfm_pretrained,CSS_layer50_seasonality_margin,0.7353448539302748
ett,tsfm_pretrained,CSS_layer50_seasonality_pvalue,0.0163934426229508
ett,tsfm_pretrained,CSS_layer50_trend_bal_acc,0.6352901484480432
ett,tsfm_pretrained,CSS_layer50_trend_margin,0.6412159581137843
ett,tsfm_pretrained,CSS_layer50_trend_pvalue,0.0327868852459016
ett,tsfm_pretrained,CSS_layer50_volatility_bal_acc,0.6376518218623481
ett,tsfm_pretrained,CSS_layer50_volatility_margin,0.744733232316204
ett,tsfm_pretrained,CSS_layer50_volatility_pvalue,0.0163934426229508
ett,tsfm_pretrained,FSS_baseline_cmp,-0.0714109027050245
ett,tsfm_pretrained,PDS_baseline_cmp,0.0703507019296492
ett,tsfm_pretrained,LTC_step_baseline_cmp,5.59438943862915
ett,tsfm_pretrained,LTC_dir_baseline_cmp,-0.3882714807987213
ett,tsfm_pretrained,FSS_baseline_cmp_pvalue,0.0001105982379116
ett,tsfm_pretrained,PDS_baseline_cmp_pvalue,0.5431995901061227
ett,lstm,FSS_baseline_cmp,-0.9931263878727322
ett,lstm,PDS_baseline_cmp,0.2571638887428361
ett,lstm,LTC_step_baseline_cmp,0.11847884953022
ett,lstm,LTC_dir_baseline_cmp,-0.1652672737836837
ett,lstm,FSS_baseline_cmp_pvalue,0.0
ett,lstm,PDS_baseline_cmp_pvalue,0.0239573958890305
ett,tcn,FSS_baseline_cmp,-0.7714690567196276
ett,tcn,PDS_baseline_cmp,-0.0434828329565171
ett,tcn,LTC_step_baseline_cmp,0.7032349705696106
ett,tcn,LTC_dir_baseline_cmp,-0.262455403804779
ett,tcn,FSS_baseline_cmp_pvalue,0.0
ett,tcn,PDS_baseline_cmp_pvalue,0.7072908360868515
ett,transformer,FSS_baseline_cmp,-0.9338190451972924
ett,transformer,PDS_baseline_cmp,-0.2028760712971239
ett,transformer,LTC_step_baseline_cmp,9.455456733703612
ett,transformer,LTC_dir_baseline_cmp,-0.1669584363698959
ett,transformer,FSS_baseline_cmp_pvalue,0.0
ett,transformer,PDS_baseline_cmp_pvalue,0.0767997895840534
traffic,tsfm_pretrained,MCS_in,1.0
traffic,tsfm_pretrained,MCS_ood,0.987012987012987
traffic,tsfm_pretrained,PDS_in_spearman,0.0017613964982386
traffic,tsfm_pretrained,PDS_ood_spearman,0.0801041064198958
traffic,tsfm_pretrained,PDS_in_pvalue,0.9878699155852524
traffic,tsfm_pretrained,PDS_ood_pvalue,0.4886060069515384
traffic,tsfm_pretrained,CSS_layer0_seasonality_bal_acc,0.6238191632928476
traffic,tsfm_pretrained,CSS_layer0_seasonality_margin,0.5178394814146683
traffic,tsfm_pretrained,CSS_layer0_seasonality_pvalue,0.0327868852459016
traffic,tsfm_pretrained,CSS_layer0_trend_bal_acc,0.5084345479082322
traffic,tsfm_pretrained,CSS_layer0_trend_margin,0.5094542255880834
traffic,tsfm_pretrained,CSS_layer0_trend_pvalue,0.4426229508196721
traffic,tsfm_pretrained,CSS_layer0_volatility_bal_acc,0.6369770580296896
traffic,tsfm_pretrained,CSS_layer0_volatility_margin,0.5179574108506493
traffic,tsfm_pretrained,CSS_layer0_volatility_pvalue,0.0163934426229508
traffic,tsfm_pretrained,CSS_layer12_seasonality_bal_acc,0.6885964912280702
traffic,tsfm_pretrained,CSS_layer12_seasonality_margin,0.6372776321515455
traffic,tsfm_pretrained,CSS_layer12_seasonality_pvalue,0.0163934426229508
traffic,tsfm_pretrained,CSS_layer12_trend_bal_acc,0.5961538461538461
traffic,tsfm_pretrained,CSS_layer12_trend_margin,0.5737063710969484
traffic,tsfm_pretrained,CSS_layer12_trend_pvalue,0.0655737704918032
traffic,tsfm_pretrained,CSS_layer12_volatility_bal_acc,0.7658569500674763
traffic,tsfm_pretrained,CSS_layer12_volatility_margin,0.6172474044153562
traffic,tsfm_pretrained,CSS_layer12_volatility_pvalue,0.0163934426229508
traffic,tsfm_pretrained,CSS_layer25_seasonality_bal_acc,0.7007422402159245
traffic,tsfm_pretrained,CSS_layer25_seasonality_margin,0.6944198814934739
traffic,tsfm_pretrained,CSS_layer25_seasonality_pvalue,0.0163934426229508
traffic,tsfm_pretrained,CSS_layer25_trend_bal_acc,0.6103238866396761
traffic,tsfm_pretrained,CSS_layer25_trend_margin,0.5820561095781631
traffic,tsfm_pretrained,CSS_layer25_trend_pvalue,0.081967213114754
traffic,tsfm_pretrained,CSS_layer25_volatility_bal_acc,0.7139001349527665
traffic,tsfm_pretrained,CSS_layer25_volatility_margin,0.6566117540360695
traffic,tsfm_pretrained,CSS_layer25_volatility_pvalue,0.0163934426229508
traffic,tsfm_pretrained,CSS_layer50_seasonality_bal_acc,0.6609311740890689
traffic,tsfm_pretrained,CSS_layer50_seasonality_margin,0.7476936131703642
traffic,tsfm_pretrained,CSS_layer50_seasonality_pvalue,0.0163934426229508
traffic,tsfm_pretrained,CSS_layer50_trend_bal_acc,0.6757759784075574
traffic,tsfm_pretrained,CSS_layer50_trend_margin,0.6705109797934722
traffic,tsfm_pretrained,CSS_layer50_trend_pvalue,0.0163934426229508
traffic,tsfm_pretrained,CSS_layer50_volatility_bal_acc,0.688259109311741
traffic,tsfm_pretrained,CSS_layer50_volatility_margin,0.7161008687838002
traffic,tsfm_pretrained,CSS_layer50_volatility_pvalue,0.0163934426229508
traffic,tsfm_pretrained,FSS_baseline_cmp,-0.1163114654931316
traffic,tsfm_pretrained,PDS_baseline_cmp,0.0017613964982386
traffic,tsfm_pretrained,LTC_step_baseline_cmp,4.296505928039551
traffic,tsfm_pretrained,LTC_dir_baseline_cmp,-0.3451896607875824
traffic,tsfm_pretrained,FSS_baseline_cmp_pvalue,2.7846148333751305e-10
traffic,tsfm_pretrained,PDS_baseline_cmp_pvalue,0.9878699155852524
traffic,lstm,FSS_baseline_cmp,-0.963281903215372
traffic,lstm,PDS_baseline_cmp,-0.1686208528313791
traffic,lstm,LTC_step_baseline_cmp,0.0878644585609436
traffic,lstm,LTC_dir_baseline_cmp,0.0354896672070026
traffic,lstm,FSS_baseline_cmp_pvalue,0.0
traffic,lstm,PDS_baseline_cmp_pvalue,0.142659209855866
traffic,tcn,FSS_baseline_cmp,-0.980962636881217
traffic,tcn,PDS_baseline_cmp,0.1372311898627687
traffic,tcn,LTC_step_baseline_cmp,0.6435431241989136
traffic,tcn,LTC_dir_baseline_cmp,-0.1312035173177719
traffic,tcn,FSS_baseline_cmp_pvalue,0.0
traffic,tcn,PDS_baseline_cmp_pvalue,0.2339902488011343
traffic,transformer,FSS_baseline_cmp,-0.9858494892504924
traffic,transformer,PDS_baseline_cmp,-0.2684683737315316
traffic,transformer,LTC_step_baseline_cmp,7.263152122497559
traffic,transformer,LTC_dir_baseline_cmp,-0.0266765691339969
traffic,transformer,FSS_baseline_cmp_pvalue,0.0
traffic,transformer,PDS_baseline_cmp_pvalue,0.0182363025294012
