date,H2OC (mmol/mol),OT,PAR (�mol/m�/s),SWDR (W/m�),T (degC),Tdew (degC),Tlog (degC),Tpot (K),VPact (mbar),VPdef (mbar),VPmax (mbar),max. PAR (�mol/m�/s),max. wv (m/s),p (mbar),rain (mm),raining (s),rh (%),rho (g/m**3),sh (g/kg),wd (deg),wv (m/s)
2020-11-27 08:30:00,-0.8534302316754541,0.1587303859855732,-0.6359936711267704,-0.6335671166894541,-1.5118042141628203,-0.8453071770055511,-1.387782457501309,-1.5207770728800236,-0.8494745580443201,-0.965557299455923,-1.163377912605667,-0.5538355420355892,-0.8593456193437927,0.4863491228449632,-0.0935055214483151,-0.2210504187684684,1.6139563743342202,1.5138023745442757,-0.852078449321677,0.0772125653069265,-0.0250946583060752
2020-11-27 08:40:00,-0.8511890518820571,0.1668042046919421,-0.6248838787633659,-0.6232646510617029,-1.5040306046675032,-0.8422133118171982,-1.3802617701535165,-1.5144612910986417,-0.8471998583728745,-0.9638631643533008,-1.1609115420326983,-0.5436545012482691,-0.947943912342656,0.4956183488463961,-0.0935055214483151,-0.2210504187684684,1.6032926419435192,1.509599387060235,-0.8485068693848429,-0.4459922446338211,-0.0218316657109136
2020-11-27 08:50:00,-0.8556714114688508,0.1543028079853065,-0.6063177065252917,-0.6052981561255029,-1.5027350030849498,-0.8499479747880804,-1.3714876349144258,-1.5144612910986417,-0.8517492577157659,-0.9587807590454348,-1.159678356746214,-0.5279399482162377,-0.8477893202569845,0.5037289215976629,-0.0935055214483151,-0.2210504187684684,1.5766333109667665,1.5103874472134915,-0.8556500292585113,-0.5218856895922592,-0.0216397249700218
2020-11-27 09:00:00,-0.8601537710556445,0.1444058689258866,-0.5796755698384352,-0.5801701911797685,-1.5118042141628203,-0.8576826377589628,-1.3639669475666336,-1.5233033855925735,-0.8562986570586574,-0.9604748941480568,-1.163377912605667,-0.495624858450072,-0.9980212083854916,0.5014116150973047,-0.0935055214483151,-0.2210504187684684,1.5872970433574676,1.5185307354638136,-0.8592216091953455,-0.1228701532198646,-0.0222155471926973
2020-11-27 09:10:00,-0.8444655125018664,0.1431036401022787,-0.5450642936293669,-0.5457867591456886,-1.497552596754738,-0.8329317162521395,-1.3551928123275427,-1.5081455093172598,-0.8403757593585374,-0.9638631643533008,-1.1572119861732455,-0.4864541499546234,-1.071211102601944,0.4909837358456796,-0.0935055214483151,-0.2210504187684684,1.6032926419435192,1.5014560988099137,-0.8449352894480086,0.7246066488160275,-0.0252865990469671
2020-11-27 09:20:00,-0.8287772539480882,0.1462289892789376,-0.5206441154151913,-0.5232134706361039,-1.4638669556083614,-0.8066338621511397,-1.3451652291971532,-1.4765666004103577,-0.8244528616584176,-0.9570866239428129,-1.1424137627354338,-0.4547141724161385,-0.9864649092986834,0.494459695596217,-0.0935055214483151,-0.2210504187684684,1.571301444771416,1.4707217528328846,-0.8270773897638374,-0.8254594694260116,-0.0231752508971566
2020-11-27 09:30:00,-0.8242948943612944,0.1626370724563969,-0.5016720084561466,-0.5051632158167513,-1.4573889476955968,-0.8035399969627868,-1.337644541849361,-1.468987662272708,-0.8221781619869717,-0.9536983537375688,-1.1399473921624654,-0.4518075241302929,-0.7707473263449297,0.4886664293453214,-0.0935055214483151,-0.2210504187684684,1.560637712380715,1.4623157778648106,-0.8235058098270028,-0.1355190607129379,-0.0178009101521846
2020-11-27 09:40:00,-0.8198125347745007,0.1748780233983108,-0.4959248274066161,-0.499676943470266,-1.478118573016444,-0.7958053339919045,-1.3276169587189717,-1.4891981639731215,-0.8153540629726347,-0.9706397047637888,-1.1498128744543394,-0.4308392431805298,-0.6474801360856417,0.4828731630944127,-0.0935055214483151,-0.2210504187684684,1.6406157053109731,1.4801784746719673,-0.8199342298901688,0.3301907151683869,-0.0045569990306464
2020-11-27 09:50:00,-0.8130889953943099,0.1660228673977774,-0.4349705243050908,-0.4407518656725189,-1.4755273698513385,-0.7834298732384928,-1.317589375588582,-1.4866718512605717,-0.8085299639582975,-0.9757221100716552,-1.1485796891678557,-0.4005292744243859,-0.8323809214745735,0.4851904695947841,-0.0935055214483151,-0.2210504187684684,1.6619431700923757,1.477551607494446,-0.8127910700165004,0.1105596850613918,-0.019912258301995
2020-11-27 10:00:00,-0.7974007368405318,0.1608139521033459,-0.44721266089015,-0.4531483283790811,-1.432772517627091,-0.7633197495141989,-1.3050548966755953,-1.4449876915034556,-0.7948817659296233,-0.9587807590454348,-1.1288487245841068,-0.4020525446490537,-0.9248313141690394,0.494459695596217,-0.0935055214483151,-0.2210504187684684,1.5872970433574676,1.4391993467025996,-0.7985047502691633,-0.4885385698377938,-0.0247107768242915
2020-11-27 10:10:00,-0.7996419166339287,0.1501356757497612,-0.4941728986108485,-0.4991325042297751,-1.402973681228373,-0.7664136147025518,-1.2925204177626084,-1.4171982516653854,-0.7948817659296233,-0.9401452729165928,-1.1152836864327795,-0.445729986805343,-0.4664314503923127,0.4990943085969465,-0.0935055214483151,-0.2210504187684684,1.496655318036508,1.413193361645115,-0.7985047502691633,0.169204619802003,-0.0112749249618614
2020-11-27 10:20:00,-0.8018830964273256,0.1498752299850397,-0.4552672603536183,-0.4636183137731372,-1.4146340954713497,-0.7679605472967284,-1.2787324909583229,-1.4273035025155922,-0.797156465601069,-0.9452276782244587,-1.1202164275787163,-0.4049902800823416,-0.6860011330416692,0.4898250825955005,-0.0935055214483151,-0.2210504187684684,1.523314649013261,1.4215993366131892,-0.8020763302059976,0.0944610755247533,-0.015881502743266
2020-11-27 10:30:00,-0.7974007368405318,0.1483125553967102,-0.4309966370366422,-0.4411706650882811,-1.402973681228373,-0.7633197495141989,-1.2661980120453358,-1.4159350953091103,-0.7948817659296233,-0.9401452729165928,-1.1152836864327795,-0.4047882136239673,-0.7668952266493269,0.494459695596217,-0.0935055214483151,-0.2210504187684684,1.501987184231859,1.4110918679030982,-0.7985047502691633,-0.1470180675248225,-0.0174170286704009
2020-11-27 10:40:00,-0.7884360176669443,0.1501356757497612,-0.4107639959440574,-0.4216964922553369,-1.3913132669853967,-0.7493973561666109,-1.2536635331323491,-1.4045666881026218,-0.7835082675723947,-0.9401452729165928,-1.1103509452868423,-0.3804469771767257,-0.8516414199525874,0.4990943085969465,-0.0935055214483151,-0.2210504187684684,1.501987184231859,1.4011097726285051,-0.7877900104586607,-0.7553155278735157,-0.0222155471926973
2020-11-27 10:50:00,-0.7839536580801505,0.1438849773964435,-0.3643592478415291,-0.3760054759956766,-1.3628100321692318,-0.743209625789905,-1.241129054219362,-1.3767772482645515,-0.7812335679009491,-0.9265921920956164,-1.0967859071355148,-0.3340338660455229,-0.9363876132558476,0.4990943085969465,-0.0935055214483151,-0.2210504187684684,1.4380047898876525,1.3751037875710208,-0.7842184305218266,-1.0059938763725993,-0.0260543620105345
2020-11-27 11:00:00,-0.774988938906563,0.136852941748961,-0.3152197816187782,-0.3289743016055769,-1.3343067973530671,-0.7277402998481404,-1.2285945753063752,-1.3489878084264744,-0.7698600695437205,-0.9164273814798846,-1.0832208689841876,-0.3197182346483904,-0.9132750150822314,0.4898250825955005,-0.0935055214483151,-0.2210504187684684,1.3953498603248484,1.3454201884650066,-0.7735036907113237,0.5475219439130052,-0.0250946583060752
2020-11-27 11:10:00,-0.7705065793197692,0.133727592572302,-0.3156043513544345,-0.329518740846068,-1.2928475467113731,-0.7215525694714346,-1.2148066485020896,-1.3073036486693654,-0.7653106702008291,-0.8910153549405542,-1.0634899044004391,-0.3204954133344453,-0.9017187159954232,0.4863491228449632,-0.0935055214483151,-0.2210504187684684,1.2940444026131876,1.3052291206488953,-0.7699321107744895,-1.283234930607136,-0.0270140657149938
2020-11-27 11:20:00,-0.7727477591131661,0.1277373399837059,-0.3294274968527475,-0.343381001507798,-1.3006211562066907,-0.7261933672539641,-1.1997652738065052,-1.3161457431632972,-0.7698600695437205,-0.8944036251457982,-1.067189460259892,-0.3174644164588309,-0.8747540181262037,0.4921423890958587,-0.0935055214483151,-0.2210504187684684,1.3047081350038892,1.3146858424879782,-0.7735036907113237,-1.5728949121985083,-0.0202961397837787
2020-11-27 11:30:00,-0.7660242197329753,0.1207053043362232,-0.2805230454684532,-0.2963917070592747,-1.2824827340509497,-0.7169117716889053,-1.1897376906761157,-1.298461554175434,-0.7630359705293833,-0.8876270847353103,-1.058557163254502,-0.2921905655883233,-1.1289925980359852,0.4921423890958587,-0.0935055214483151,-0.2210504187684684,1.2780488040271365,1.2973485191163256,-0.7663605308376551,-1.4626194368725354,-0.0302770583101554
2020-11-27 11:40:00,-0.7525771409725941,0.1227888704539958,-0.2660803153960273,-0.2808542487344957,-1.2267718660011728,-0.6952547153704349,-1.1809635554370248,-1.2441458308555613,-0.7471130728292635,-0.8605209230933579,-1.0314270869518471,-0.2775796062904899,-0.9402397129514504,0.4886664293453214,-0.0935055214483151,-0.2210504187684684,1.1767433463154755,1.2442858021303422,-0.7520742110903181,-0.3643492962694405,-0.0254785397878589
2020-11-27 11:50:00,-0.7458536015924034,0.1279977857484273,-0.2384981193553441,-0.2524177684042395,-1.211224647010538,-0.6875200523995526,-1.1671756286327393,-1.2289879545802476,-0.7425636734863721,-0.8537443826828699,-1.024027975232941,-0.2643209379063921,-0.7553389275625186,0.4863491228449632,-0.0935055214483151,-0.2210504187684684,1.155415881534074,1.2287872857829547,-0.7449310512166498,-0.0136295885069612,-0.0227913694153729
2020-11-27 12:00:00,-0.7458536015924034,0.1248724365717685,-0.2039295731169045,-0.2154377799924337,-1.2189982565058552,-0.6859731198053761,-1.1483739102632589,-1.2353037363616295,-0.7402889738149263,-0.8605209230933579,-1.0277275310923943,-0.2215605665996478,-0.674444833954861,0.4863491228449632,-0.0935055214483151,-0.2210504187684684,1.1767433463154755,1.2358798271622682,-0.7449310512166498,-1.5826690679886102,-0.0141540360752393
2020-11-27 12:10:00,-0.7458536015924034,0.117840400924286,-0.1682714126274387,-0.1772851532164936,-1.2099290454279847,-0.6844261872111997,-1.134585983458973,-1.226461641867698,-0.7402889738149263,-0.8537443826828699,-1.0227947899464571,-0.2127784474472266,-0.8131204229965598,0.4851904695947841,-0.0935055214483151,-0.2210504187684684,1.155415881534074,1.2272111654764422,-0.7449310512166498,-1.640049111979914,-0.0174170286704009
2020-11-27 12:20:00,-0.7279241632452284,0.1360716044547962,-0.1327200770645442,-0.1444093990791578,-1.182721412194373,-0.6596752657043764,-1.1245584003285838,-1.1999353583858954,-0.7220913764433606,-0.8486619773750038,-1.00922975179513,-0.1422727970483198,-0.6782969336504637,0.4770798968435172,-0.0935055214483151,-0.2210504187684684,1.1394202829480224,1.1985783132414365,-0.7270731515324786,-1.6376343205494184,-0.0093555175529428
2020-11-27 12:30:00,-0.7077535451046564,0.1321649179839726,0.0095279951576626,-0.0005517997648284,-1.1438533647177846,-0.6318304790092002,-1.1182911608720902,-1.1607775113413366,-0.7016190794003493,-0.8368030316566497,-0.9894987872113812,0.0469235822849018,-0.8516414199525874,0.4654933643417129,-0.0935055214483151,-0.2210504187684684,1.1020972195805685,1.1589126188608232,-0.7056436719114729,-1.86060006263186,-0.0220236064518055
2020-11-27 12:40:00,-0.6741358482037031,0.1300813518661999,0.3134235462674056,0.3435756801670042,-1.0751864808424787,-0.5854225011839065,-1.1082635777417007,-1.0938302244587077,-0.6697732840001093,-0.8113910051173195,-0.9537364139033366,0.4533724915179294,-0.9595002114294642,0.4643347110915338,-0.0935055214483151,-0.2210504187684684,1.0274510928456606,1.0935036261404898,-0.6734994524799648,0.660212210669474,-0.0208719620064543
2020-11-27 12:50:00,-0.6270710725423685,0.1334671468075805,0.4247564847399079,0.4641061520233768,-0.954695533665055,-0.5219982648226718,-1.0831946199157272,-0.9750935269687556,-0.6220045908997494,-0.755484546730793,-0.8871444084331847,0.4332435635491058,-0.8593456193437927,0.4631760578413547,-0.0935055214483151,-0.2210504187684684,0.8621632407897942,0.98081102422472,-0.6270689133011197,-1.8489860657518569,-0.0243268953425078
2020-11-27 13:00:00,-0.6270710725423685,0.1326858095134157,0.5637784441796644,0.6420959037223287,-0.913236283023361,-0.5204513322284954,-1.039323943720273,-0.934672523567922,-0.6220045908997494,-0.7232959797809747,-0.8637138879899829,0.4092131985762861,-0.7168179306064912,0.4492722188391922,-0.0935055214483151,-0.2210504187684684,0.7661896492734845,0.9395692095376,-0.6270689133011197,-1.4487056386301551,-0.021255843488238
2020-11-27 13:10:00,-0.6069004544017966,0.1285186772778705,0.3893547040742129,0.4264142046047752,-0.7888585310982785,-0.495700410721672,-0.9816653407205332,-0.8108832006528633,-0.6038069935281837,-0.63520095444463,-0.7884895855144411,0.2761291203762332,-0.7322263293889021,0.4330510733366716,-0.0935055214483151,-0.2210504187684684,0.5294547901999199,0.8210974998312832,-0.6092110136169485,-1.590143422416335,-0.0208719620064543
2020-11-27 13:20:00,-0.6091416341951934,0.1332067010428589,0.3447446147380807,0.3857487813342617,-0.8303177817399726,-0.4972473433158485,-0.9177394982643,-0.8500410476974223,-0.6038069935281837,-0.6690836564970702,-0.8143864765306112,0.219643773473758,-0.551177643695573,0.41798858108433,-0.0935055214483151,-0.2210504187684684,0.6190301422818094,0.8544587129858333,-0.6092110136169485,-1.545412285918104,-0.0066683471804568
2020-11-27 13:30:00,-0.6091416341951934,0.1272164484542626,0.2494781452218867,0.2693644236939353,-0.8018145469238078,-0.4972473433158485,-0.8588274473732614,-0.8222516078593521,-0.6038069935281837,-0.645365765060362,-0.7971218825198311,0.1135588828272548,-1.0172817068635054,0.4064020485825257,-0.0935055214483151,-0.2210504187684684,0.5582468676548131,0.8260885474685796,-0.6092110136169485,-1.4148985586032143,-0.0285495916421287
2020-11-27 13:40:00,-0.5956945554348122,0.1227888704539958,0.2172597473680136,0.2279032815334735,-0.6968708187370196,-0.4802310847799075,-0.8036757401561193,-0.7174096302884319,-0.5901587954995096,-0.5640472801345053,-0.7305298770496792,0.0767206131082492,-0.7360784290845048,0.3971328225810929,-0.0935055214483151,-0.2210504187684684,0.3593682585682378,0.7275810283114424,-0.5949246938696116,-0.2010633995406798,-0.0191444953384276
2020-11-27 13:50:00,-0.6113828139885904,0.102474100805713,0.1692098953962888,0.1846831818268104,-0.7188960456404195,-0.5018881410983779,-0.7447636892650806,-0.7388832883451273,-0.6060816931996296,-0.5708238205449933,-0.7453281004874907,0.0503431685035436,-0.7938599245185458,0.3913395563301842,-0.0935055214483151,-0.2210504187684684,0.3673660578612639,0.7467571587073656,-0.6127825935537827,-0.3965465153427174,-0.0164573249659416
2020-11-27 14:00:00,-0.6069004544017966,0.1014323177468267,0.1134259187408094,0.1294016589461946,-0.7046444282323372,-0.495700410721672,-0.6820912947001461,-0.7237254120698138,-0.6015322938567379,-0.5623531450318833,-0.7366958034821005,0.0094013953221678,-0.7168179306064912,0.3774357173280218,-0.0935055214483151,-0.2210504187684684,0.3497708994166072,0.7299452087712116,-0.6056394336801144,-0.022828793956469,-0.0181847916339683
2020-11-27 14:10:00,-0.6046592746083997,0.1082039076295877,0.0619149391481778,0.0773030116253719,-0.6839148029114901,-0.4926065455333191,-0.6219257959178089,-0.7035149103694004,-0.6015322938567379,-0.5454117940056631,-0.7231307653307734,-0.0303901534038465,-0.6782969336504637,0.3693251445767679,-0.0935055214483151,-0.2210504187684684,0.310848276190548,0.7094556447865278,-0.6056394336801144,-0.2620081356436681,-0.0151137397796986
2020-11-27 14:20:00,-0.5956945554348122,0.1076830161001445,0.0045072236088162,0.02197960880318,-0.6761411934161725,-0.481778017374084,-0.5667740887006668,-0.6946728158754615,-0.5924334951709552,-0.5454117940056631,-0.7181980241848362,-0.0680988632512336,-0.7437826284757104,0.3658491848262175,-0.0935055214483151,-0.2210504187684684,0.3140473959077585,0.7007869831007015,-0.5984962738064458,-0.0527262116673688,-0.0135782138525637
2020-11-27 14:30:00,-0.5912121958480185,0.1022136550409915,-0.064480313970863,-0.0452376974266594,-0.6554115680953254,-0.4740433544032017,-0.5203965167226152,-0.6744623141750482,-0.5856093961566182,-0.530164578082065,-0.7046329860335089,-0.1151958916261647,-0.7784515257361351,0.3704837978269471,-0.0935055214483151,-0.2210504187684684,0.2847221318333306,0.6829242862935391,-0.5913531139327775,0.4302320744317828,-0.0208719620064543
2020-11-27 14:40:00,-0.6001769150216061,0.0808571023338224,-0.1357966349497947,-0.1106541661687213,-0.6683675839208547,-0.4879657477507898,-0.4827930799836544,-0.6883570340940868,-0.5969828945138468,-0.5352469833899309,-0.7132652830388989,-0.1678575193932494,-0.8786061178218065,0.3762770640778426,-0.0935055214483151,-0.2210504187684684,0.288987624789611,0.6971093690521658,-0.6020678537432799,0.3451394240238369,-0.0214477842291299
2020-11-27 14:50:00,-0.5867298362612247,0.0863264633929753,-0.2103817986818048,-0.1808030683088965,-0.6515247633476665,-0.4709494892148488,-0.4514568827011871,-0.6731991578187733,-0.5833346964851723,-0.530164578082065,-0.7021666154605403,-0.2208300186347561,-0.8631977190393956,0.3843876368291096,-0.0935055214483151,-0.2210504187684684,0.2847221318333306,0.6834496597290433,-0.5877815339959429,-0.8691556953111729,-0.0231752508971566
2020-11-27 15:00:00,-0.6046592746083997,0.0753877412746692,-0.2781088021279441,-0.2402725853471345,-0.730556459883396,-0.4910596129391427,-0.4288948206578108,-0.750251695551609,-0.5992575941852925,-0.5877651715712134,-0.7527272122063965,-0.2726522934209015,-0.6320717373032307,0.3913395563301842,-0.0935055214483151,-0.2210504187684684,0.4100209874240681,0.7564765672642003,-0.6056394336801144,-1.5153998781390856,-0.0087796953302672
2020-11-27 15:10:00,-0.6069004544017966,0.081638439627987,-0.3488055385327627,-0.3112590863188342,-0.7409212725438196,-0.495700410721672,-0.4251344769839145,-0.7603569464018228,-0.6015322938567379,-0.5945417119817016,-0.758893138638818,-0.3218787913956232,-0.9749086102118752,0.3936568628305425,-0.0935055214483151,-0.2210504187684684,0.4270829592491902,0.7672467226920494,-0.6056394336801144,-1.6083118531791123,-0.0208719620064543
2020-11-27 15:20:00,-0.5912121958480185,0.09205627021685,-0.4122168149454257,-0.3797327907959605,-0.6826192013289372,-0.4755902869973782,-0.4364155080056032,-0.7035149103694004,-0.5856093961566182,-0.5538824695187732,-0.7218975800442891,-0.3703902849791744,-0.9710565105162724,0.4029260888319885,-0.0935055214483151,-0.2210504187684684,0.3396403536454413,0.7160228127303369,-0.5913531139327775,-0.6794220829150776,-0.0268221249741019
2020-11-27 15:30:00,-0.5934533756414153,0.0928376075110147,-0.4738761625623209,-0.4485834147472728,-0.6839148029114901,-0.4755902869973782,-0.4502034348098887,-0.7060412230819503,-0.5878840958280639,-0.5555766046213951,-0.7231307653307734,-0.4180624255817862,-0.8901624169086148,0.4098780083330631,-0.0935055214483151,-0.2210504187684684,0.3401735402649759,0.7194377400611205,-0.5913531139327775,1.7836651761905962,-0.0249027175651833
2020-11-27 15:40:00,-0.5979357352282091,0.0933584990404578,-0.5274595457304336,-0.5185229171795668,-0.7046444282323372,-0.481778017374084,-0.4639913616141742,-0.7249885684260887,-0.5924334951709552,-0.5691296854423713,-0.7354626181956162,-0.4592218087952573,-1.0095775074723,0.4029260888319885,-0.0935055214483151,-0.2210504187684684,0.3726979240566141,0.7359870032795165,-0.5984962738064458,1.1868667226537868,-0.0258624212696426
2020-11-27 15:50:00,-0.5956945554348122,0.090233149863799,-0.5815343235607738,-0.6124596261350372,-0.7603552962821136,-0.4802310847799075,-0.480286184201057,-0.7793042917459612,-0.5901587954995096,-0.6199537385210317,-0.7712249915036609,-0.4998993412233744,-0.6051070394340116,0.3913395563301842,-0.0935055214483151,-0.2210504187684684,0.4979967796473523,0.7835332991926932,-0.5949246938696116,0.7913008883249582,-0.0047489397715382
2020-11-27 16:00:00,-0.6001769150216061,0.0962234024523952,-0.6121289825307649,-0.6349910347030457,-0.8212485706621021,-0.4864188151566133,-0.5066085899183297,-0.8386726404909406,-0.5947081948424009,-0.6673895213944482,-0.8094537353846741,-0.5293855005722999,-0.5742902418691895,0.3855462900792887,-0.0935055214483151,-0.2210504187684684,0.6216960753794845,0.8371213896141749,-0.6020678537432799,0.821198306035858,-0.0101232805165102
2020-11-27 16:10:00,-0.6091416341951934,0.0881495837460263,-0.6378737898344236,-0.6535857287628891,-0.866594626051455,-0.498794275910025,-0.5429585787659915,-0.8828831129605993,-0.6038069935281837,-0.6978839532416445,-0.8353506264008442,-0.5496076899834502,-0.5011003476527374,0.3843876368291096,-0.0935055214483151,-0.2210504187684684,0.7022072549292779,0.8773124574302922,-0.6092110136169485,0.9177899632556884,-0.0057086434759975
2020-11-27 16:20:00,-0.6001769150216061,0.0818988853927086,-0.6572518315144388,-0.6679505487235339,-0.866594626051455,-0.4864188151566133,-0.5893361507440432,-0.8816199566043244,-0.5947081948424009,-0.7046604936521326,-0.8353506264008442,-0.5659439859643256,-0.6821490333460665,0.3843876368291096,-0.0935055214483151,-0.2210504187684684,0.7235347197106796,0.8767870839947879,-0.6020678537432799,0.8775434394140924,-0.009163576812051
2020-11-27 16:30:00,-0.5912121958480185,0.0766899700982771,-0.6702631075708106,-0.6727667420047998,-0.8601166181386903,-0.4740433544032017,-0.6369671706133934,-0.8753041748229425,-0.5856093961566182,-0.7063546287547545,-0.8316510705413914,-0.5777104712711979,-0.7553389275625186,0.3785943705782009,-0.0935055214483151,-0.2210504187684684,0.7341984521013809,0.8689064824622122,-0.5913531139327775,0.7522042651645505,-0.0124265694072125
2020-11-27 16:40:00,-0.6091416341951934,0.0878891379813048,-0.6769076180035392,-0.6727667420047998,-0.9404439162569728,-0.5003412085042014,-0.6845981904827434,-0.9548830252683352,-0.6060816931996296,-0.755484546730793,-0.8785121114277945,-0.584782797314298,-1.0249859062547109,0.3832289835789305,-0.0935055214483151,-0.2210504187684684,0.8728269731804954,0.94377219702164,-0.6092110136169485,1.393848845267709,-0.0281657101603449
2020-11-27 16:50:00,-0.6158651735753842,0.107422570335423,-0.6794927812265621,-0.6727667420047998,-1.0129976048799374,-0.5080758714750837,-0.7322292103520942,-1.0268829375760784,-0.6106310925425209,-0.8080027349120754,-0.9192072258817764,-0.5882956449752665,-0.7977120242141489,0.3913395563301842,-0.0935055214483151,-0.2210504187684684,1.038114825236362,1.0133841772260137,-0.6163541734906169,-1.7840166772647088,-0.0220236064518055
2020-11-27 17:00:00,-0.6136239937819873,0.1035158838645994,-0.6794927812265621,-0.6727667420047998,-1.0142932064624903,-0.5034350736925544,-0.7836205738953402,-1.0294092502886285,-0.6083563928710752,-0.8113910051173195,-0.9204404111682606,-0.5882956449752665,-1.0018733080810944,0.4029260888319885,-0.0935055214483151,-0.2210504187684684,1.0487785576270632,1.0173244779923014,-0.6127825935537827,2.088388856705537,-0.0258624212696426
2020-11-27 17:10:00,-0.6136239937819873,0.1217470873951096,-0.6794927812265621,-0.6727667420047998,-1.0350228317833374,-0.5034350736925544,-0.8312515937646904,-1.0496197519890416,-0.6083563928710752,-0.8266382210409177,-0.9315390787466192,-0.5882956449752665,-0.9094229153866286,0.4145126213337927,-0.0935055214483151,-0.2210504187684684,1.1020972195805685,1.0388647888479936,-0.6127825935537827,-1.6965092354262674,-0.0151137397796986
