timestamp,target
2020-01-03 05:00:00,0.8297212818493571
2020-01-03 06:00:00,0.7919729133842077
2020-01-03 07:00:00,0.40637712410061544
2020-01-03 08:00:00,-1.6678067324753363
2020-01-03 09:00:00,-0.07075115385860178
2020-01-03 10:00:00,0.5896469610764639
2020-01-03 11:00:00,-1.216681095427937
2020-01-03 12:00:00,-0.6219060324227556
2020-01-03 13:00:00,1.4417614542627333
2020-01-03 14:00:00,-1.277697828534729
2020-01-03 15:00:00,-0.5885816311331431
2020-01-03 16:00:00,0.9473719719988603
2020-01-03 17:00:00,0.45224363349069036
2020-01-03 18:00:00,1.259850082595285
2020-01-03 19:00:00,-0.6484668260919303
2020-01-03 20:00:00,-0.8378585661779397
2020-01-03 21:00:00,-1.5458028583438677
2020-01-03 22:00:00,-2.6865701934555
2020-01-03 23:00:00,-0.1419535312232022
2020-01-04 00:00:00,0.4070628628297331
2020-01-04 01:00:00,1.9579992354449787
2020-01-04 02:00:00,-0.8973375418532525
2020-01-04 03:00:00,0.4483594844691287
2020-01-04 04:00:00,-1.1481877676205696
2020-01-04 05:00:00,-0.24760742457086818
2020-01-04 06:00:00,-1.6854374502967149
2020-01-04 07:00:00,-0.4256142977447248
2020-01-04 08:00:00,0.6068986220370359
2020-01-04 09:00:00,-0.5457902189048761
2020-01-04 10:00:00,-1.5348055342126512
2020-01-04 11:00:00,-0.6869960430291071
2020-01-04 12:00:00,1.1223098025107061
2020-01-04 13:00:00,-0.37562287782380743
2020-01-04 14:00:00,1.0626384764271999
2020-01-04 15:00:00,0.3829854734026572
2020-01-04 16:00:00,0.23853752624713684
2020-01-04 17:00:00,1.0601614971159836
2020-01-04 18:00:00,1.2453842112151012
2020-01-04 19:00:00,0.25459739829679523
2020-01-04 20:00:00,-0.09284506557763862
2020-01-04 21:00:00,-0.6433533750757352
2020-01-04 22:00:00,-0.9595206529273032
2020-01-04 23:00:00,0.7953494533752465
2020-01-05 00:00:00,-1.1106399868969803
2020-01-05 01:00:00,-0.2831762249158325
2020-01-05 02:00:00,1.3267426431692153
2020-01-05 03:00:00,0.573453290229068
2020-01-05 04:00:00,0.77510535870882
2020-01-05 05:00:00,0.6201468383337104
2020-01-05 06:00:00,0.6623896569776381
2020-01-05 07:00:00,0.41404620380250606
2020-01-05 08:00:00,0.14268380866891842
2020-01-05 09:00:00,1.312843586258087
2020-01-05 10:00:00,-1.3841310941051086
2020-01-05 11:00:00,-0.38106546422702064
2020-01-05 12:00:00,-1.2717292139386493
2020-01-05 13:00:00,0.6320345998828328
2020-01-05 14:00:00,-0.5647791051449707
2020-01-05 15:00:00,0.6625079898072612
2020-01-05 16:00:00,-1.977797471726959
2020-01-05 17:00:00,0.5628640928511579
2020-01-05 18:00:00,0.0053612503059848595
2020-01-05 19:00:00,0.81770214988197
2020-01-05 20:00:00,1.8147179755862441
2020-01-05 21:00:00,-1.724913678210396
2020-01-05 22:00:00,0.2841206137145625
2020-01-05 23:00:00,0.6235386871525901
2020-01-06 00:00:00,-0.0972809567281775
2020-01-06 01:00:00,-0.10617731489849024
2020-01-06 02:00:00,-0.2327061602877847
2020-01-06 03:00:00,0.12339199714066491
2020-01-06 04:00:00,-0.3719311266905741
2020-01-06 05:00:00,0.10876913545310013
2020-01-06 06:00:00,-0.552929467027678
2020-01-06 07:00:00,0.87853822244087
2020-01-06 08:00:00,0.22263666273198449
2020-01-06 09:00:00,0.07305744349952466
2020-01-06 10:00:00,0.2378586706518124
2020-01-06 11:00:00,0.7506682733818466
2020-01-06 12:00:00,1.3299660065307521
2020-01-06 13:00:00,-1.2463263446965887
2020-01-06 14:00:00,1.4516961035730431
2020-01-06 15:00:00,-0.4357681055459808
2020-01-06 16:00:00,-0.7232400164016036
2020-01-06 17:00:00,0.6214325112988984
2020-01-06 18:00:00,1.8513064699182995
2020-01-06 19:00:00,-0.17427566481455772
2020-01-06 20:00:00,0.10201568894876191
2020-01-06 21:00:00,-1.4376303153168242
2020-01-06 22:00:00,0.12267226867102708
2020-01-06 23:00:00,-1.4773232027801435
2020-01-07 00:00:00,-0.3223751653717769
2020-01-07 01:00:00,0.9079668658074502
2020-01-07 02:00:00,1.0939247975249837
2020-01-07 03:00:00,1.0249178990095749
2020-01-07 04:00:00,0.4288586237434372
2020-01-07 05:00:00,-0.37051550910010556
2020-01-07 06:00:00,1.758234328441587
2020-01-07 07:00:00,0.312102566289254
2020-01-07 08:00:00,-0.7383065901017858
2020-01-07 09:00:00,0.554558844935241
2020-01-07 10:00:00,-0.09227355565944262
2020-01-07 11:00:00,0.6645742106249369
2020-01-07 12:00:00,0.711311250334797
2020-01-07 13:00:00,1.872651733139145
2020-01-07 14:00:00,0.416111642249482
2020-01-07 15:00:00,-1.248964788784871
2020-01-07 16:00:00,-1.6332105911210073
2020-01-07 17:00:00,0.593425499530543
2020-01-07 18:00:00,0.19546432496803398
2020-01-07 19:00:00,-0.03103879785612045
2020-01-07 20:00:00,1.7264329907385625
2020-01-07 21:00:00,1.1754457000637488
2020-01-07 22:00:00,-1.64810290972714
2020-01-07 23:00:00,2.0163493613987953
2020-01-08 00:00:00,0.4762339387774041
2020-01-08 01:00:00,0.8016317138455687
2020-01-08 02:00:00,-1.5883022955963149
2020-01-08 03:00:00,1.459732867841624
2020-01-08 04:00:00,-0.2867050161994638
2020-01-08 05:00:00,1.1733480375554217
2020-01-08 06:00:00,-0.1158987598653247
2020-01-08 07:00:00,-0.8635955582061597
2020-01-08 08:00:00,-1.9289785688044159
2020-01-08 09:00:00,0.33898653404358775
2020-01-08 10:00:00,-0.9270534581135339
2020-01-08 11:00:00,0.9911461648740192
2020-01-08 12:00:00,-0.01167401829665773
2020-01-08 13:00:00,-0.22265556099092276
2020-01-08 14:00:00,0.6784277763809405
2020-01-08 15:00:00,0.49378909956804967
2020-01-08 16:00:00,0.5278351927602013
2020-01-08 17:00:00,-1.3556752052027563
2020-01-08 18:00:00,0.7150553097780895
2020-01-08 19:00:00,-0.20515556179476485
2020-01-08 20:00:00,0.15732302171835283
2020-01-08 21:00:00,0.571767049245258
2020-01-08 22:00:00,-0.7003472139004249
2020-01-08 23:00:00,-0.22505516631313216
2020-01-09 00:00:00,0.36914929760408133
2020-01-09 01:00:00,1.1669350402279512
2020-01-09 02:00:00,0.5179083026170642
2020-01-09 03:00:00,1.1019662448393541
2020-01-09 04:00:00,0.5200356720444724
2020-01-09 05:00:00,-0.783608144370167
2020-01-09 06:00:00,-0.05665043826173643
2020-01-09 07:00:00,0.3129694547272229
